@relation R_data_frame

@attribute ID string
@attribute Tweet string
@attribute Affect_Dimension string
@attribute Intensity_Class {0,1,2,3}
@attribute mpqa-posCount numeric
@attribute mpqa-negCount numeric
@attribute BingLiu-posCount numeric
@attribute BingLiu-negCount numeric
@attribute AFINN-posScore numeric
@attribute AFINN-negScore numeric
@attribute S140-posScore numeric
@attribute S140-negScore numeric
@attribute NRC-Hash-Sent-posScore numeric
@attribute NRC-Hash-Sent-negScore numeric
@attribute NRC-10-anger numeric
@attribute NRC-10-anticipation numeric
@attribute NRC-10-disgust numeric
@attribute NRC-10-fear numeric
@attribute NRC-10-joy numeric
@attribute NRC-10-sadness numeric
@attribute NRC-10-surprise numeric
@attribute NRC-10-trust numeric
@attribute NRC-10-negative numeric
@attribute NRC-10-positive numeric
@attribute NRC-10-Expanded-anger numeric
@attribute NRC-10-Expanded-anticipation numeric
@attribute NRC-10-Expanded-disgust numeric
@attribute NRC-10-Expanded-fear numeric
@attribute NRC-10-Expanded-joy numeric
@attribute NRC-10-Expanded-sadness numeric
@attribute NRC-10-Expanded-surprise numeric
@attribute NRC-10-Expanded-trust numeric
@attribute NRC-10-Expanded-negative numeric
@attribute NRC-10-Expanded-positive numeric
@attribute NRC-Hash-Emo-anger numeric
@attribute NRC-Hash-Emo-anticipation numeric
@attribute NRC-Hash-Emo-disgust numeric
@attribute NRC-Hash-Emo-fear numeric
@attribute NRC-Hash-Emo-joy numeric
@attribute NRC-Hash-Emo-sadness numeric
@attribute NRC-Hash-Emo-surprise numeric
@attribute NRC-Hash-Emo-trust numeric
@attribute SentiWordnet-posScore numeric
@attribute SentiWordnet-negScore numeric
@attribute Emoticons-posScore numeric
@attribute Emoticons-negScore numeric
@attribute Negation-negationCount numeric
@attribute neg_anger numeric
@attribute neg_disgust numeric
@attribute neg_fear numeric
@attribute neg_joy numeric
@attribute neg_sadness numeric
@attribute neg_surprise numeric
@attribute neg_trust numeric
@attribute neg_anticipation numeric
@attribute class_anger_binary {0,1}
@attribute class_anger_trinary {0,1,2}

@data
2017-En-10936,'@Jen_ny69 People will always get offended everyone\"s situation is different! Just because we have kids doesn\"t mean we have to settle',anger,2,3,0,0,0,0,-2,3.628,-3.497,0.734,-6.213,1,0,0,0,0,1,0,0,1,0,1.240221,1.388904,0.612124,1.125702,1.123411,0.48885,0.845746,1.351547,3.984272,3.512786,1.757525,0.635263,2.109799,0.438416,0.285553,0.467107,0.00592,2.812172,1.436266,-0.235046,0,0,0,1,0,0,0,1,0,0,0,1,1
2017-En-10100,'Have wee pop socks on and they KEEP FALLING OFF INSIDE MY SHOES #rage',anger,3,0,1,0,1,0,-1,1.108,-1.932,2.989,-2.198,0,0,0,0,0,1,1,0,2,0,0.383258,0.359291,0.226151,0.255113,0.291235,0.130441,0.207591,0.432435,1.412127,0.84092,2.955772,0.217158,0.733398,0.208558,0.661037,0,0.426716,0.102063,0.187111,-1.057813,0,0,0,0,0,0,0,1,1,0,0,1,2
2017-En-11606,'@tommyrosen @InTheRoomsCEO @cate_baily Always so happy to support you brother. Keep that fire burning &lt;3',anger,0,2,0,2,1,5,-2,3.668,-1.193,3.886,-1.492,0,1,0,1,1,0,0,2,0,2,0.594473,0.939817,0.470119,0.581529,1.701712,0.296654,0.580049,1.814101,2.097739,3.705906,0.916117,0,0.834379,0.288627,1.405136,0.09118,0.010912,1.067718,1.123958,-0.432713,3,0,0,0,0,1,1,0,0,2,1,0,0
2017-En-11312,'@katrinadougan_ ive went roght in the huff. Deleted the episode out of anger n everything (regret it now)',anger,3,0,2,0,2,0,-5,0.845,-5.104,3.185,-2.873,2,0,1,0,0,1,0,0,3,0,0.967486,0.511759,0.815975,0.801975,0.345318,0.548332,0.34647,0.700124,3.612308,1.244448,2.244296,0.577384,0.022936,0.177908,0,0.335331,0.636286,0.898207,0.020833,-2.048864,0,0,0,2,1,0,0,1,0,0,0,1,2
2017-En-11523,'@CNNnewsroom @BrookeBCNN What can\"t you grasp? Besides yr cognitive dissonance, raging away. Each. Incident. Re: LEO-shooting = SEPARATE.',anger,3,0,2,0,2,0,0,3.86,-1.923,1.71,-5.803,2,0,1,1,0,0,1,0,2,1,1.039309,0.860055,0.750865,0.968925,0.772368,0.487467,0.448385,1.479008,4.076544,2.620637,1.012341,0.248508,1.817972,0.379183,0,1.24668,0.446405,1.062476,0.479167,-1,0,0,0,2,1,1,0,0,1,0,0,1,2
2017-En-10340,'@paulkrugman relentless echo chamber - negative comments with lots of reverb. Typical bully behavior.',anger,2,0,3,0,3,0,-5,2.832,-0.922,2.869,-4.937,1,0,0,1,0,1,0,0,2,0,0.655674,0.343849,0.387529,0.427057,0.296537,0.290034,0.258933,0.606591,2.271319,1.087305,0.370524,0.942202,2.716044,0,1.160963,0.466166,0.712062,0.722441,0.520833,-2.175298,0,0,0,1,0,1,0,1,0,0,0,1,1
2017-En-10049,'People irritate my MF soul',anger,3,0,1,0,1,0,-3,0.412,-1.365,0.72,-2.634,0,0,0,0,0,0,0,0,0,0,0.973767,0.242175,0.571396,0.567458,0.190319,0.491154,0.129632,0.206251,2.047982,0.600639,2.267087,0,0.94721,0,1.096405,0.291766,0,0.779936,0.083333,0,0,0,0,0,0,0,0,0,0,0,0,1,2
2017-En-11397,'Another raging storm brought on by my own emotions sorry everyone. enjoy the thunder',anger,3,1,3,1,2,2,-1,2.386,-4.083,5.64,-2.104,2,1,1,1,1,0,0,1,2,1,0.787289,0.483095,0.548807,0.69325,0.42699,0.729578,0.276995,0.451032,3.051753,1.276016,1.565314,0.414466,0.781653,1.553556,2.134842,1.37509,0.699656,0,0.704167,-1.502083,0,0,0,2,1,1,1,0,0,1,1,1,2
2017-En-11185,'@TedLeitner @jesseagler You two are TEN TIMES more interesting than those particular afternoon goofballs (I could say worse). #umbrage',anger,1,1,1,1,1,2,-3,4.323,-2.566,3.09,-4.289,0,0,0,1,0,1,0,0,1,1,0.81392,0.663711,0.368248,0.496477,0.72464,0.327912,0.514275,1.093227,2.686902,2.395651,1.288557,1.791026,0.79092,0.627565,1.282441,0.12488,0.670871,0.166457,0.605357,-0.525167,0,0,0,0,0,1,0,1,0,0,0,0,2
2017-En-11375,'not going to waste my energy holding a grudge against someone who wasnt even in my life a year XD \ntime to release those feelings of dislike',anger,2,1,4,0,3,0,-3,1.957,-7.967,1.997,-8.649,2,1,2,0,0,0,0,0,3,0,1.678412,0.666185,1.121997,1.327123,0.339036,0.952794,0.353704,0.761774,5.37591,1.67294,2.121624,1.57563,2.265252,0.659902,1.346707,1.044554,1.187353,0.416622,1.172714,-1.3125,0,0,1,-2,-2,-0,-0,-0,-0,-0,-1,1,1
2017-En-10961,'Yay bmth canceled Melbourne show fanfuckingtastic just lost a days pay and hotel fees not happy atm #sad #angry',anger,3,2,1,2,1,3,-4,3.413,-11.352,6.571,-10.143,0,2,0,0,2,1,0,3,1,2,1.119983,0.85582,0.957015,0.895384,0.870886,1.35768,0.517122,0.540621,4.050009,1.204548,3.276952,1.18048,0.44145,0.622489,3.547115,4.430841,0.25048,0,2.265079,-1.292609,0,0,1,-0,-0,-0,-2,-1,-0,-3,-2,1,2
2017-En-10826,'Drop Snapchat names #bored  #swap #pics',anger,0,0,0,0,0,0,-1,0.543,-0.387,0,-3.148,0,0,0,0,0,0,0,0,0,0,0.177551,0.027453,0.190479,0.103372,0.010443,0.075443,0.017644,0.054558,0.852412,0.057498,0.454522,1.121904,0.382217,0.341665,0,0.342055,0.707242,0,0.006244,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-En-11648,'Seeing double am so tired but I always grudge getting off my phone at night Ã°Å¸â„¢â€ž',anger,2,0,2,0,2,0,-2,0.7,-4.202,2.475,-1.092,1,0,0,0,0,0,0,0,2,0,0.557593,0.581664,0.25673,0.422013,0.404864,0.27154,0.297988,0.367651,1.99382,1.095416,2.231373,0,0.232828,0.135276,0.776723,0.261253,0.53315,0.207212,0,-1.536458,0,0,0,1,0,0,0,0,0,0,0,1,1
2017-En-10998,'@easyJet Hi folks. Flight is going to be over an hour late departing from INV (EZY864), how do we go about getting a refund please? #boiling',anger,3,1,0,1,0,1,0,3.555,-4.674,4.61,-6.62,0,0,0,0,0,1,0,0,1,0,1.162671,1.496913,0.549386,0.917375,1.054249,0.475076,0.702493,1.885791,3.934091,3.557183,1.501588,1.038925,0.248549,1.878646,0.180696,0.442574,0.526504,0.835711,0.924881,-0.569551,0,0,0,0,0,0,0,1,0,0,0,1,2
2017-En-10093,'Your twitter picture just makes me fume.',anger,3,1,1,0,1,0,0,1.473,-0.4,0.069,-1.27,0,0,0,0,0,0,0,0,1,0,0.265887,0.247773,0.257845,0.237628,0.262056,0.150261,0.15943,0.328372,1.301205,0.581935,0.145902,0,1.080633,0,0.0398,0.041455,0.721423,0,0.915774,-0.1,0,0,0,0,0,0,0,0,0,0,0,1,2
2017-En-10697,'Are you lost in the fury, fearing that you\"ll fail?',anger,0,0,3,0,3,0,-7,3.037,-3.891,0.955,-2.299,1,0,0,2,0,2,0,0,3,0,0.802457,0.623146,0.902986,0.82157,0.561527,0.701085,0.363668,0.771925,3.339331,1.744868,1.497646,0.005835,0.400581,1.896133,0,0.625116,0.556383,1.710946,0,-1.772475,0,0,0,1,0,2,0,2,0,0,0,0,0
2017-En-10714,'@BarackObama I love Lizzy Warren\"s latest rage against Wall Street.',anger,0,1,2,1,1,3,-2,2.388,-1.257,3.763,-1.484,1,0,0,0,1,0,0,0,1,1,0.743636,0.30169,0.263208,0.563353,0.223908,0.242913,0.183762,0.497255,2.008469,0.935196,1.993915,0.389425,0.632014,0.097015,0.621443,0.002738,0.207862,0.428193,1.458333,-0.535417,0,0,0,1,0,0,1,0,0,0,0,0,0
2017-En-11299,'Another L on the board we just cannot match up on paper with these teams at the moment and its showing on the field. Onto Denver #revenge',anger,1,1,0,0,0,0,0,1.407,-2.848,4.758,-2.961,0,1,0,0,0,0,0,0,0,0,1.072756,0.666519,0.949911,1.05269,0.398242,0.458978,0.373228,0.681225,3.827055,1.531866,1.544986,2.874219,0.450001,1.371815,0.679494,0.239662,1.704059,0.151293,1.873214,-0.0625,0,0,1,-0,-0,-0,-0,-0,-0,-0,-1,0,2
2017-En-11549,'@TalkTalkCare  how on earth can I send an email to you? Very annoyed customer!!! #fuming',anger,3,0,1,0,1,0,-2,2.909,-2.45,0.474,-5.895,0,0,0,0,0,0,0,0,0,1,1.036985,0.818414,0.470022,0.532961,0.705157,0.528947,0.426119,0.899603,2.874651,2.040561,3.534899,0.485552,1.169441,0.972931,0,0,0.367422,0.166457,0.53125,-0.791667,0,0,0,0,0,0,0,0,0,0,0,1,2
2017-En-10244,'Delete this shit Josh just screenshotted my snap me',anger,2,1,0,0,1,0,-4,0.288,-2.425,0.951,-2.436,1,0,1,0,0,0,0,0,1,0,0.433959,0.245756,0.341671,0.346057,0.173067,0.319374,0.188429,0.304337,2.053986,0.628258,1.168153,0,0.40977,0,0,0,0.87911,0,1.010764,-0.754167,0,0,0,1,1,0,0,0,0,0,0,1,1
2017-En-11477,'People who go the speed limit irritate me',anger,3,0,2,0,2,0,-3,0.738,-1.355,0.158,-2.462,0,0,0,0,0,0,0,0,0,0,1.019085,0.29197,0.691757,0.679634,0.121994,0.517129,0.166253,0.337979,2.193479,0.464805,3.182334,0,0.824197,0.067752,0,0,0,0.096614,0.2225,-0.098214,0,0,0,0,0,0,0,0,0,0,0,1,2
2017-En-11420,'Oh yeah Squid face God madden 17 xbox1 come see me',anger,0,0,1,0,1,2,0,1.306,-0.794,0.205,-1.942,1,1,0,2,1,0,0,1,1,1,0.496738,0.501458,0.307851,0.370001,0.451118,0.184727,0.423734,0.481337,1.423227,0.74467,0.851201,0.390482,0.440595,0.539775,0.705536,0,0.327461,0.68451,0.34201,-0.4375,0,0,0,1,0,2,1,0,0,1,1,0,0
2017-En-11062,'@Yannarell @LOLGOP Despite your #outrage fatigue, don\"t lose your shine',anger,1,1,3,1,2,0,-2,3.547,-2.417,2.043,-3.682,1,0,1,1,0,1,1,1,2,2,0.467247,0.446078,0.274082,0.406231,0.526005,0.15604,0.266676,0.725318,1.796634,1.575787,1.450633,0,1.339141,0.028516,1.337775,0.486764,0.380125,0.775755,0.61994,-1.264741,0,0,0,1,1,1,0,1,1,1,0,0,2
2017-En-10581,'@WBIRSports They\"re still using his offense, up the middle 3X &amp; punt.',anger,1,0,0,0,0,0,-2,2.894,-2.05,1.471,-5.068,1,1,1,1,0,1,0,0,1,0,0.762768,0.417549,0.593984,0.709494,0.290552,0.243696,0.248689,0.575254,2.907577,1.29331,1.771584,0,1.621999,0,0,0,0.218068,0,0.266369,-0.801488,0,0,0,1,1,1,0,1,0,0,1,0,2
2017-En-10161,'@Slippus @PureGym  yeah I received a fine today which I am furious about, currently appealing it after being a member for so long...',anger,3,1,3,2,1,5,-3,2.902,-2.7,3.548,-2.41,1,1,1,0,0,0,0,0,1,1,1.060742,0.961525,0.787929,0.768491,0.844948,0.5352,0.601437,1.264601,5.161267,3.120035,1.464709,0.75955,0.910086,0.41292,0.906479,0.072825,0.775056,0.069046,1.253274,-0.459722,0,0,0,1,1,0,0,0,0,0,1,1,2
2017-En-11251,'All the young people are so bitter about how the older contestants probably know how to make Bakewell Tarts Ã°Å¸Ëœâ€š #GBBO',anger,0,0,1,0,1,0,-2,3.943,-1.067,1.858,-4.719,0,1,0,0,1,1,1,0,0,1,1.127785,0.641263,1.132485,0.89389,0.525819,0.956559,0.493774,0.710746,3.619725,1.566412,0.634464,0.21659,1.97882,0,0.069794,0.715391,0.870086,0.814899,1.687475,-0.762798,0,0,0,0,0,0,1,1,1,0,1,0,0
2017-En-10830,'@Ms_HeartAttack peanut butter takes away the sting',anger,0,0,1,0,1,0,0,0.982,-1.09,4.023,-0.314,1,0,0,1,0,0,0,0,1,0,0.427587,0.249489,0.280922,0.282953,0.178803,0.137662,0.132637,0.235204,1.113898,0.496072,0.501431,0,0.591978,0,0.312067,0.224675,0.778657,0.158648,0.125,-1.758333,0,0,0,1,0,1,0,0,0,0,0,0,0
2017-En-10178,'Can someone make me a priority list of which things I should be outraged at + in which order?  #racism #animalrights #abortion #cops',anger,3,0,1,0,1,0,-3,1.941,-1.987,1.992,-10.67,0,0,0,0,0,0,0,0,0,0,1.581385,0.623248,1.446814,1.516344,0.367156,1.229885,0.373357,0.803339,4.585119,1.60564,1.123828,0.428954,2.758705,0.889483,0.151416,0.788478,0.291005,0.978754,0.424375,-0.666667,0,0,0,0,0,0,0,0,0,0,0,1,2
2017-En-10046,'Some Mexican ladies irritate the fuck outta me. Have a their own lil preschool of fucking kids for the welfare &amp; allllat smh.',anger,3,1,1,0,3,0,-11,2.626,-5.748,1.849,-10.541,0,0,0,0,0,0,0,0,0,0,3.174742,1.103878,2.850848,1.993614,1.003141,1.398032,0.532493,1.035032,7.57358,2.818841,3.679412,0.567233,4.539386,0.053112,0.16715,0.828435,0.871057,0.475774,0.685553,-0.041667,0,0,0,0,0,0,0,0,0,0,0,1,2
2017-En-10904,'#oow16 #sting decent new song',anger,0,1,0,1,0,0,0,1.625,-0.161,1.546,-0.306,0,0,0,0,0,0,0,0,0,1,0.01724,0.079255,0.004594,0.025443,0.066787,0.006205,0.040485,0.046587,0.059357,0.279799,0,0.480973,0,0,0.213647,0,1.486496,0,1.169345,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-En-10071,'Where\"s your outrage when a black man kills another black man in the streets?',anger,3,0,3,0,2,0,-6,2.164,-2.862,1.181,-3.843,1,0,1,0,0,2,0,0,3,0,1.381049,0.501649,0.974172,1.661834,0.354667,1.052049,0.365346,0.549487,3.864166,1.165683,0.942511,0.498504,1.949126,1.050866,0.44317,0.41444,0.062371,0.175333,0.035714,-2.42251,0,0,0,1,1,0,0,2,0,0,0,1,2
2017-En-10039,'So #angry about my @WishShopping order. 6 #months ago I placed an order of over $500. Card billed. Never #received \n#disappointing',anger,3,0,0,0,0,0,0,0.288,-3.811,0.969,-8.943,0,0,0,0,0,0,0,0,0,0,0.980598,0.717143,0.562944,0.81823,0.406346,0.586475,0.413377,0.647913,3.619322,1.433275,2.246184,0.169779,1.042085,0.107035,0.478803,0.080516,0.764553,0.598882,0.381061,-0.541667,0,0,1,-0,-0,-0,-0,-0,-0,-0,-0,1,2
2017-En-11019,'@SopanDeb @johnrobertsFox @azizansari Let\"s not stereotype all South Asians as relentless beat reporters.',anger,2,0,2,0,2,0,-3,1.519,-1.411,1.233,-1.684,0,0,0,0,0,0,0,0,1,0,1.297797,0.609334,0.707259,0.941026,0.556411,0.613457,0.49125,1.020097,3.811512,1.801971,1.119827,0.689858,0.195228,1.178764,0.024122,0,0.584903,0.325679,0.527869,-0.958333,0,0,1,-0,-0,-0,-0,-0,-0,-0,-0,1,1
2017-En-10180,'You a fuck boy if you run drag routes back to back in madden',anger,3,2,1,0,3,0,-5,2.339,-1.768,1.155,-4.534,1,0,1,1,0,0,0,0,2,0,0.896628,0.45848,0.558968,0.702499,0.439326,0.349267,0.244902,0.696033,2.128351,1.703952,1.853837,0.249128,0.413859,0.215164,0,0,0.334714,0.467388,1.025,-0.322079,0,0,0,1,1,1,0,0,0,0,0,1,2
2017-En-41097,'@broadly you should be criminalized for posting a pic of that brown frown.... Get a pic of some jack, or cookies, or diesel, Join up @CNN_Ai',anger,2,0,1,0,1,1,0,6.657,-1.025,5.803,-3.719,0,0,0,0,0,1,0,0,1,1,1.161765,1.104925,0.872651,0.88017,0.961239,0.385671,0.689571,1.390371,4.411176,3.526218,1.424809,1.332717,2.237082,0.269634,1.59444,0.21827,1.085466,0.296639,0.567542,-0.927083,0,0,0,0,0,0,0,1,0,0,0,1,1
2017-En-11676,'ya girl is ',anger,0,0,0,0,0,0,0,1.111,-0.115,0.005,-0.432,0,0,0,0,0,0,0,0,0,0,0.065786,0.091037,0.065444,0.037238,0.078363,0.024892,0.031177,0.113829,0.238356,0.161187,0,0,0.486904,0,0,0,0.077305,0.14142,0.041667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-En-10333,'@SapientSoldier timid but determined version of the rabid beasts beyond the land. Growling beneath my restrained breath, I //rip// myself --',anger,2,0,1,0,2,2,-2,4.055,-7.533,4.515,-7.169,2,1,2,4,0,2,0,0,3,2,0.831151,0.409452,0.783581,0.831055,0.334854,0.351069,0.246481,0.452176,3.632178,1.245622,0.862656,0.350535,0.731035,0.729835,1.94103,0.117649,0.931974,0,0.704167,-0.583333,0,0,0,2,2,4,0,2,0,0,1,1,1
2017-En-10767,'@CharlotteBnntt that\"s the joke. I know it\"s incense',anger,0,1,1,0,2,2,-2,2.044,-0.55,1.667,-2.738,1,0,0,0,0,0,0,0,2,0,0.816935,0.389443,0.882161,0.949614,0.325717,0.371758,0.411525,0.69612,3.365593,1.277795,0.555786,0,0.641883,0,1.580497,0,0,0,1.355713,-0.125,0,0,0,1,0,0,0,0,0,0,0,0,0
2017-En-10552,'Realizing that holding a grudge for long is immaturity is wisdom',anger,1,1,2,1,1,1,0,0.355,-2.452,1.679,-2.364,2,2,0,0,0,0,0,1,2,1,0.198342,0.274445,0.373185,0.260713,0.193683,0.155498,0.131129,0.327211,1.037913,0.985375,0.822949,0.061206,0.767712,0.453715,1.625347,0.434605,0.443666,0.220029,0.34375,-0.532639,0,0,0,2,0,0,0,0,0,1,2,0,2
2017-En-10989,'Star trek online has a update to download oh fuming yay',anger,2,1,0,1,0,0,-2,2.982,-2.893,2.937,-1.758,1,1,0,0,1,0,0,1,1,1,0.270815,0.80952,0.154807,0.229739,0.853118,0.115989,0.394141,0.596137,1.045228,1.556625,2.080482,0.813772,0,0.230151,2.02264,0.785498,0.971047,0,0.229167,-0.208333,0,0,0,1,0,0,1,0,0,1,1,1,1
2017-En-10684,'@LisaAsquithtobe @craig8710 @WayneHaselden @june65wigan everyone is against wigan because we are the biggest club ',anger,0,0,1,0,0,0,0,1.398,-1.563,0.28,-2.731,0,0,0,0,0,0,0,0,0,0,1.306433,0.743218,0.490799,0.962668,0.710395,0.403903,0.537081,0.958432,3.043487,2.257725,0.39782,0.565888,0.859005,0.315042,0,0.024296,0.00592,1.828819,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-En-10768,'Leveled at the half. Much better offense expected in the second half',anger,0,1,0,1,0,2,-2,0.9,-1.628,1.057,-2.411,1,1,1,1,0,1,0,0,1,0,0.510165,0.444902,0.538269,0.51489,0.3378,0.185929,0.181269,0.54246,1.726932,1.440109,0.306336,0.010208,0.691128,0.10434,0.243859,0,1.196873,0.076903,2.921023,-0.4375,0,0,0,1,1,1,0,1,0,0,1,0,0
2017-En-10449,'Hey folks sorry if anything offensive got posted on here yesterday my account got hacked. All fixed now though. I hope :-/ #angry #annoyed',anger,2,1,2,0,2,2,-4,2.951,-5.56,1.571,-10.868,1,1,1,0,1,0,1,3,1,1,1.4537,0.759951,0.740038,0.91494,0.556756,1.050769,0.496362,1.079771,5.136645,1.660919,4.740296,1.020568,0.77613,1.648132,0.668368,1.608341,0.781411,0.269701,0.843425,-1.87876,0,-2,0,1,1,0,1,0,1,3,1,1,1
2017-En-11395,'The medicine is burning  me',anger,1,0,0,0,1,0,0,0.079,-1.962,0.23,-0.801,0,0,0,0,0,0,0,0,0,0,0.206639,0.085297,0.315735,0.227488,0.052122,0.112365,0.042573,0.142241,0.856949,0.176381,0.21641,0,1.164046,0,0.230906,0,0.00592,0,0.145833,-0.235119,0,0,0,0,0,0,0,0,0,0,0,0,2
2017-En-11511,'How on earth can the projection of all that is good and happy and true in my soul be a poisonous fucking snake? #patronus #adder #offended',anger,3,3,1,2,2,8,-4,4.258,-2.734,4.07,-8.471,1,2,2,2,3,1,1,3,2,3,1.513382,0.689714,1.586037,1.152706,0.620931,0.6583,0.403013,0.776063,4.139514,1.995079,0.917959,0,1.294957,0.854562,2.904693,0.329265,0.726155,0.831136,4.717216,-1.041667,0,0,0,1,2,2,3,1,1,3,2,1,2
2017-En-10863,'I think @Sam_Canaday &amp; @KYLEJDOWSON must actually have to be working like me &amp; @dowson_brady because I havent got any snap chat videos today',anger,0,1,0,1,0,2,0,1.328,-4.074,1.741,-4.343,0,0,0,0,0,0,0,0,0,1,1.390628,0.941417,1.046078,1.26595,0.82499,0.74398,0.860565,1.258906,5.158626,2.68196,0.477357,0.279841,0.450979,0.257534,0.346184,0.326163,3.546689,0.00966,1.96677,-0.3125,0,0,1,-0,-0,-0,-0,-0,-0,-0,-0,0,0
2017-En-11624,'interesting that we,an Authentic Afghan Restaurant,R getting calls from the media over resent tragedy that happened in NJ@latimes @NBCNews',anger,1,2,2,2,2,2,-2,4.149,-4.054,4.186,-7.182,1,1,0,1,1,1,0,2,3,2,1.130858,0.762327,0.96234,1.189995,0.481359,0.541545,0.453093,1.112901,3.784744,2.098812,1.588439,1.223337,1.527196,2.160308,1.475137,2.358183,1.185795,1.541137,0.620833,-0.916667,0,0,0,1,0,1,1,1,0,2,1,0,2
2017-En-11345,'@Dak2future decorations are up all over Jersey already ',anger,0,0,0,0,0,0,0,1.736,-0.818,0.291,-2.158,0,0,0,0,0,0,0,0,0,0,0.534635,0.400898,0.178331,0.342258,0.481412,0.124759,0.304615,0.349161,1.257205,0.930354,0.261966,0.178066,0.257503,0.621579,0.681448,1.265753,0.155311,0,0.922619,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-En-10747,'Anger is cheap and politeness is expensive. Don\"t expect everybody to be polite. #ThoughtfulThursday #anger #politeness',anger,0,2,3,2,3,4,-3,4.781,-2.288,1.609,-5.587,1,1,0,0,0,0,1,2,2,4,0.409931,0.361764,0.287641,0.461073,0.281462,0.180732,0.200541,0.511945,1.46081,1.248802,3.643482,0.254036,1.392163,0.220048,0.030706,0.445457,0.527396,0.127171,1.334524,-0.822917,0,0,0,1,0,0,0,0,1,2,1,0,0
2017-En-10517,'Finding out my two best Fwendz are going to rage with me at @lifeisbeautiful makes this last week of no sleep extra worth it',anger,1,2,1,2,1,5,-3,2.281,-3.522,3.881,-2.135,1,0,0,0,0,0,0,0,1,2,0.916449,0.90071,0.835204,0.837926,0.789433,0.515795,0.494962,0.882662,3.653093,2.227526,1.749746,0.168752,0.614274,1.123533,1.330442,0.448587,0.726117,0.63853,1.5625,-1.951641,0,0,1,-1,-0,-0,-0,-0,-0,-0,-0,0,2
2017-En-10888,'The rage has died down.',anger,1,0,2,0,2,0,-5,0.244,-3.389,0.243,-1.463,1,0,0,0,0,0,0,0,1,0,0.573542,0.112736,0.634574,0.800333,0.047392,1.005128,0.085763,0.122767,2.053729,0.157955,1.202271,0,0,0.018318,0,1.1848,0.128995,0,0,-0.39504,0,0,0,1,0,0,0,0,0,0,0,0,2
2017-En-10948,'@virginmedia I\"ve been disconnected whilst on holiday Ã°Å¸ËœÂ¤ but I don\"t move house until the 1st October Ã°Å¸Â¤â€ #furious',anger,3,0,0,0,0,0,0,1.6,-5.14,2.127,-5.092,0,1,0,0,1,1,0,1,1,2,0.716039,0.714766,0.598838,0.839491,0.388422,0.43233,0.408024,0.754899,3.224902,1.400975,1.956571,1.329206,0.103354,1.681998,1.297278,1.89014,1.345012,0.077221,0.247024,-0.395833,0,0,0,0,0,0,1,1,0,1,1,1,2
2017-En-10101,'The majority of people irritate the fuck out of me, cba with people ahahah',anger,3,0,1,0,2,0,-7,1.484,-2.904,1.265,-5.628,0,0,0,0,1,0,0,1,0,1,1.927021,0.371387,1.373714,1.286389,0.186865,0.800801,0.25895,0.355271,4.847297,0.608485,3.658823,0.5291,2.23066,0.099539,0.124434,0.746054,0.098958,0,0.239583,-0.70928,0,0,0,0,0,0,1,0,0,1,0,1,2
2017-En-10680,'@PerfectQuartz She\"s jogging a bit to stay beside her, puffing her cheeks with a huff each time. \"Oh-- jeez Jasper, why don\"t you Ã¢â‚¬â€',anger,0,0,0,0,0,0,0,4.802,-6.433,3.775,-6.024,1,1,1,0,0,0,0,1,1,1,1.810902,0.84379,1.528627,1.576031,0.882944,0.791232,0.542673,1.560919,6.038451,3.090714,1.036058,0.028161,2.461793,0.225223,0.732294,0.128819,0.817471,0.331457,0.355357,-0.262153,0,0,0,1,1,0,0,0,0,1,1,0,0
2017-En-10175,'Forgot to eat dinner and now I\"m furious with everything and everyone',anger,3,0,1,0,1,0,-4,2.307,-1.861,3.812,-0.558,1,0,1,0,0,0,0,0,1,2,0.403859,0.480958,0.25944,0.497458,0.447471,0.204137,0.224137,0.733492,1.752326,1.671595,1.674948,0.119409,0.951631,0.245565,0.484347,0.034999,0.233294,0.270123,0.070833,-0.15625,0,0,0,1,1,0,0,0,0,0,0,1,2
2017-En-11239,'#GBBO is such a homely pure piece of tv gold. Channel 4 will attempt to tart it up. Mary, Sue and Mel gone. It\"s over. I\"m out. Ã°Å¸â€˜â€¹ ',anger,1,3,0,2,1,3,-2,5.016,-3.194,3.958,-3.703,1,1,0,0,0,1,0,0,1,1,1.603411,1.232451,1.14503,1.579853,1.213182,0.799821,0.664824,1.691663,6.373986,4.095826,0.878731,2.48784,1.592072,0.365604,1.128534,0.519145,1.474733,0.803251,0.869995,-1.93428,0,0,0,1,0,0,0,1,0,0,1,0,2
2017-En-10168,'@bt_uk why does tracking show my equipment delivered, when it wasn\"t? Why is my service suddenly delayed? We\"ve already 3 weeks. ',anger,3,0,0,0,1,0,-1,2.19,-7.94,2.346,-7.493,0,0,0,0,0,0,1,1,1,0,1.550938,0.898285,1.175102,1.469706,0.517791,0.837806,0.621675,1.157688,6.052311,2.099459,2.849293,2.53777,1.009105,3.138905,0.227185,0.024296,1.072046,0.151293,0.293056,-0.4375,0,0,0,0,0,0,0,0,1,1,0,1,2
