StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1.1,Q2.1,Q2.2,Q2.3,Q2.4,Q2.5,Q91,Q93,Q3.1,Q3.2,Q4.2,Q5.1_1,Q5.1_2,Q5.1_3,Q5.1_4,Q6.1_1,Q6.1_2,Q6.1_3,Q6.1_4,Q7.1_1,Q7.1_2,Q7.1_3,Q7.1_4,Q8.1_1,Q8.1_2,Q8.1_3,Q8.1_4,Q9.1_1,Q9.1_2,Q9.1_3,Q9.1_4,Q10.1_1,Q10.1_2,Q10.1_3,Q10.1_4,Q11.1_1,Q11.1_2,Q11.1_3,Q11.1_4,Q12.1_1,Q12.1_2,Q12.1_3,Q12.1_4,Q13.1_1,Q13.1_2,Q13.1_3,Q13.1_4,Q14.1_1,Q14.1_2,Q14.1_3,Q14.1_4,Q15.1_1,Q15.1_2,Q15.1_3,Q15.1_4,Q16.1_1,Q16.1_2,Q16.1_3,Q16.1_4,Q17.1_1,Q17.1_2,Q17.1_3,Q17.1_4,Q18.1_1,Q18.1_2,Q18.1_3,Q18.1_4,Q19.1_1,Q19.1_2,Q19.1_3,Q19.1_4,Q20.1_1,Q20.1_2,Q20.1_3,Q20.1_4,Q21.1_1,Q21.1_2,Q21.1_3,Q21.1_4,Q22.1_1,Q22.1_2,Q22.1_3,Q22.1_4,Q23.1_1,Q23.1_2,Q23.1_3,Q23.1_4,Q24.1_1,Q24.1_2,Q24.1_3,Q24.1_4,Q25.1_1,Q25.1_2,Q25.1_3,Q25.1_4,Q26.1_1,Q26.1_2,Q26.1_3,Q26.1_4,Q27.1_1,Q27.1_2,Q27.1_3,Q27.1_4,Q28.1_1,Q28.1_2,Q28.1_3,Q28.1_4,Q29.1_1,Q29.1_2,Q29.1_3,Q29.1_4,Q30.1_1,Q30.1_2,Q30.1_3,Q30.1_4,Q31.1_1,Q31.1_2,Q31.1_3,Q31.1_4,Q32.1_1,Q32.1_2,Q32.1_3,Q32.1_4,Q33.1_1,Q33.1_2,Q33.1_3,Q33.1_4,Q34.1_1,Q34.1_2,Q34.1_3,Q34.1_4,Q35.1_1,Q35.1_2,Q35.1_3,Q35.1_4,Q36.1_1,Q36.1_2,Q36.1_3,Q36.1_4,Q37.1_1,Q37.1_2,Q37.1_3,Q37.1_4,Q38.1_1,Q38.1_2,Q38.1_3,Q38.1_4,Q39.1_1,Q39.1_2,Q39.1_3,Q39.1_4,Q40.1_1,Q40.1_2,Q40.1_3,Q40.1_4,Q41.1_1,Q41.1_2,Q41.1_3,Q41.1_4,Q42.1_1,Q42.1_2,Q42.1_3,Q42.1_4,Q43.1_1,Q43.1_2,Q43.1_3,Q43.1_4,Q44.1_1,Q44.1_2,Q44.1_3,Q44.1_4,Q45.1_1,Q45.1_2,Q45.1_3,Q45.1_4,Q46.1_1,Q46.1_2,Q46.1_3,Q46.1_4,Q47.1_1,Q47.1_2,Q47.1_3,Q47.1_4,Q48.1_1,Q48.1_2,Q48.1_3,Q48.1_4,Q49.1_1,Q49.1_2,Q49.1_3,Q49.1_4,Q50.1_1,Q50.1_2,Q50.1_3,Q50.1_4,Q51.1_1,Q51.1_2,Q51.1_3,Q51.1_4,Q52.1_1,Q52.1_2,Q52.1_3,Q52.1_4,Q53.1_1,Q53.1_2,Q53.1_3,Q53.1_4,Q54.1_1,Q54.1_2,Q54.1_3,Q54.1_4,Q55.1_1,Q55.1_2,Q55.1_3,Q55.1_4,Q56.1_1,Q56.1_2,Q56.1_3,Q56.1_4,Q57.1_1,Q57.1_2,Q57.1_3,Q57.1_4,Q58.1_1,Q58.1_2,Q58.1_3,Q58.1_4,Q59.1_1,Q59.1_2,Q59.1_3,Q59.1_4,Q60.1_1,Q60.1_2,Q60.1_3,Q60.1_4,Q61.1_1,Q61.1_2,Q61.1_3,Q61.1_4,Q62.1_1,Q62.1_2,Q62.1_3,Q62.1_4,Q63.1,Q63.2
21/04/2021 13:53,21/04/2021 14:03,IP Address,108.212.189.15,100,589,TRUE,21/04/2021 14:03,R_1l4VlAbE2aliQlj,,,,,29.20069885,-81.0388031,anonymous,EN,"I agree to participate, begin the study",65 - 74,Extremely liberal,Female,Very strongly,White,Somewhat interested,High school graduate,Democrat,,"Fear: Is the politician inciting fear?,Anger: How angry is the Tweet?,Happiness: is the content of the Tweet inciting happiness?,Trust: Is the politician expressing trust?",,,,,0,0,0,9,,,,,4,0,0,8,3,0,0,8,1,0,0,8,3,0,0,7,,,,,,,,,3,10,0,0,,,,,,,,,,,,,1,10,0,0,1,10,0,0,,10,,,,,,,,10,,,,,,,0,9,0,0,0,10,4,0,,,,,,,,,0,10,0,0,4,7,0,6,,,,,,,,,,,,,,,,,,,,,2,0,0,7,,,,,,,,8,,,0,8,,,,,,,,,,,,,,,,7,,10,5,,,10,9,,,,,,,,,,,,,,,5,,1,,,,,,,,,,9,5,,,,,,,,,,,,,,,10,,,,,,,,10,,,,10,5,,,,,,,7,,,,7,,,,,,,I paid close attention to the tweets.,"Anger,Fear,Happiness,Trust"
21/04/2021 13:53,21/04/2021 14:03,IP Address,108.44.46.171,100,621,TRUE,21/04/2021 14:03,R_RfbhiFArlRklVEB,,,,,42.72270203,-73.81780243,anonymous,EN,"I agree to participate, begin the study",18 - 24,Extremely liberal,Female,Very strongly,White,Very interested,4 year degree,Democrat,,"Fear: Is the politician inciting fear?,Anger: How angry is the Tweet?,Happiness: is the content of the Tweet inciting happiness?,Trust: Is the politician expressing trust?",1,0,0,8,,,,,7,0,0,8,,,,,,,,,,,,,4,0,0,7,,,,,,,,,,,,,5,3,0,5,1,8,3,1,1,7,2,3,,,,,,,,,,,,,2,8,7,0,,,,,0,6,6,0,,,,,0,9,6,0,0,6,1,0,,,,,,,,,,,,,1,1,0,6,1,0,0,8,1,0,0,7,9,0,0,9,,,,,2,0,0,10,,,,,,,,,3,0,0,7,,,,,0,0,0,7,0,0,0,4,1,0,0,6,,,,,0,8,7,1,,,,,4,3,1,4,1,1,0,6,,,,,,,,,1,1,0,6,2,7,1,2,,,,,,,,,,,,,1,3,1,1,0,3,0,4,2,4,0,2,,,,,1,6,1,3,1,7,1,1,,,,,6,7,2,1,I paid close attention to the tweets.,"Anger,Fear,Happiness,Trust"
21/04/2021 13:53,21/04/2021 14:06,IP Address,173.225.145.75,100,797,TRUE,21/04/2021 14:06,R_tQmXfx11lCbPEjv,,,,,45.73640442,-94.165802,anonymous,EN,"I agree to participate, begin the study",55 - 64,Slightly liberal,Male,Very strongly,White,Somewhat interested,4 year degree,Democrat,,"Fear: Is the politician inciting fear?,Anger: How angry is the Tweet?,Happiness: is the content of the Tweet inciting happiness?,Trust: Is the politician expressing trust?",3,2,1,8,,,,,2,6,1,10,,,,,7,1,0,7,,,,,,,,,,,,,,,,,1,10,8,0,6,5,2,7,2,10,9,0,2,10,8,1,,,,,,,,,1,9,7,1,,,,,4,9,7,2,,,,,,,,,,,,,,,,,,,,,1,9,7,0,6,1,2,8,,,,,6,2,1,8,,,,,7,3,1,8,7,2,1,8,,,,,1,10,8,0,,,,,6,2,3,7,3,1,1,9,7,1,2,9,,,,,4,2,2,3,2,8,9,1,2,9,7,0,6,2,2,4,,,,,4,6,3,3,,,,,,,,,,,,,1,9,9,0,,,,,2,9,7,1,2,6,5,1,2,7,3,6,,,,,,,,,2,10,8,0,,,,,,,,,1,9,9,0,2,7,6,3,I paid close attention to the tweets.,"Anger,Fear,Happiness,Trust"
21/04/2021 13:53,21/04/2021 14:07,IP Address,24.55.155.66,100,809,TRUE,21/04/2021 14:07,R_1M0sOklP9Cmz27N,,,,,40.50219727,-75.70149994,anonymous,EN,"I agree to participate, begin the study",55 - 64,Moderate,Female,Very strongly,White,Very interested,Some college,Independent,Democrats,"Fear: Is the politician inciting fear?,Anger: How angry is the Tweet?,Happiness: is the content of the Tweet inciting happiness?,Trust: Is the politician expressing trust?",10,2,0,10,10,1,0,10,2,8,2,9,,,,,8,1,1,10,,,,,10,2,0,10,8,6,0,10,,,,,0,9,4,0,6,8,3,8,,,,,,,,,,,,,,,,,,,,,1,7,5,0,0,8,6,1,,,,,0,3,6,0,,,,,,,,,,,,,,,,,,,,,7,2,1,10,,,,,5,8,2,7,,,,,4,5,1,8,8,4,1,10,,,,,9,1,1,9,3,6,5,2,5,2,0,8,7,3,0,8,5,3,1,8,,,,,1,9,9,1,1,4,3,5,,,,,6,3,0,4,3,4,7,5,5,8,1,5,,,,,1,7,6,3,5,2,0,4,,,,,2,5,2,2,,,,,3,5,1,3,,,,,1,5,2,3,,,,,,,,,,,,,,,,,,,,,I paid close attention to the tweets.,"Anger,Fear,Happiness,Trust"
21/04/2021 13:53,21/04/2021 14:08,IP Address,68.102.9.114,100,847,TRUE,21/04/2021 14:08,R_di2j8TqJUZswGBP,,,,,37.70500183,-97.22429657,anonymous,EN,"I agree to participate, begin the study",55 - 64,Slightly conservative,Male,Very strongly,White,Very interested,Graduate degree,Independent,Republicans,"Fear: Is the politician inciting fear?,Anger: How angry is the Tweet?,Happiness: is the content of the Tweet inciting happiness?,Trust: Is the politician expressing trust?",7,0,0,8,,,,,,,,,,,,,,,,,1,0,0,8,4,0,0,8,,,,,6,0,0,2,,,,,,,,,,,,,5,1,3,1,8,2,0,1,,,,,,,,,,,,,,,,,,,,,1,0,2,0,,,,,2,3,0,0,0,5,4,0,0,1,2,0,,,,,4,1,0,8,2,0,0,9,,,,,,,,,1,0,0,7,7,0,0,9,1,2,3,0,4,0,0,8,,,,,,,,,,,,,5,0,0,9,8,1,0,8,,,,,,,,,5,0,0,2,6,2,0,3,6,2,0,3,,,,,3,2,1,2,5,2,4,2,2,5,1,1,4,2,0,3,,,,,2,0,0,3,3,2,0,4,,,,,3,3,1,0,0,6,2,0,1,3,0,0,,,,,,,,,,,,,I paid close attention to the tweets.,"Anger,Fear,Happiness,Trust"
21/04/2021 13:53,21/04/2021 14:08,IP Address,73.89.161.160,100,891,TRUE,21/04/2021 14:08,R_2rGilUTUgSEwjXn,,,,,42.31809998,-72.69200134,anonymous,EN,"I agree to participate, begin the study",25 - 34,Extremely liberal,Female,Very strongly,White,Very interested,Graduate degree,Democrat,,"Fear: Is the politician inciting fear?,Anger: How angry is the Tweet?,Happiness: is the content of the Tweet inciting happiness?,Trust: Is the politician expressing trust?",,,,,,,,,,,,,,,,,4,0,0,5,,,,,3,1,0,4,5,1,0,6,,,,,0,6,1,0,1,1,1,3,0,7,4,0,0,6,3,0,,,,,,,,,,,,,1,6,4,0,,,,,0,5,6,0,0,1,1,0,,,,,,,,,,,,,,,,,1,4,0,4,0,3,1,5,,,,,,,,,,,,,7,0,0,5,4,1,0,9,0,5,3,0,0,4,1,5,1,3,2,5,,,,,,,,,1,1,1,8,3,3,2,5,,,,,0,6,8,0,1,2,0,5,,,,,0,4,2,1,,,,,0,8,6,0,,,,,0,6,8,0,,,,,0,7,3,1,,,,,,,,,0,5,1,0,0,5,3,0,0,7,5,0,0,5,2,0,0,8,2,0,,,,,,,,,I paid close attention to the tweets.,"Anger,Fear,Happiness,Trust"
21/04/2021 13:54,21/04/2021 14:04,IP Address,73.1.236.102,100,560,TRUE,21/04/2021 14:04,R_1rfwNnHhFkSmFqp,,,,,27.39370728,-80.31749725,anonymous,EN,"I agree to participate, begin the study",35 - 44,Liberal,Male,Very strongly,White,Very interested,Some college,Democrat,,"Fear: Is the politician inciting fear?,Anger: How angry is the Tweet?,Happiness: is the content of the Tweet inciting happiness?,Trust: Is the politician expressing trust?",,,,,10,0,0,10,10,0,0,10,,,,,,,,,,,,,,,,,10,0,0,9,3,10,7,0,0,10,7,0,4,10,8,0,,,,,,,,,,,,,,,,,,,,,3,10,9,0,3,10,9,0,3,10,9,0,4,10,9,0,,,,,7,10,0,0,3,10,9,0,,,,,,,,,,,,,,,,,,,,,10,0,0,10,,,,,10,0,0,10,0,7,0,0,10,0,0,9,,,,,3,0,0,9,,,,,0,10,0,3,,,,,,,,,,,,,,,,,10,0,0,7,8,0,0,4,10,0,0,9,0,10,6,0,2,10,9,0,10,0,0,9,0,7,0,0,0,10,7,1,,,,,,,,,,,,,0,7,0,0,,,,,3,10,0,2,0,10,3,0,,,,,8,0,0,1,I paid close attention to the tweets.,"Anger,Fear,Happiness,Trust"
21/04/2021 13:54,21/04/2021 14:08,IP Address,76.115.118.90,100,864,TRUE,21/04/2021 14:08,R_2Qfg4kbustI33Vf,,,,,45.54960632,-122.8292999,anonymous,EN,"I agree to participate, begin the study",18 - 24,Conservative,Male,Very strongly,White,Somewhat interested,4 year degree,Republican,,"Fear: Is the politician inciting fear?,Anger: How angry is the Tweet?,Happiness: is the content of the Tweet inciting happiness?,Trust: Is the politician expressing trust?",,,,,,,,,,,,,10,5,0,10,8,5,1,8,,,,,,,,,,,,,8,5,2,1,,,,,,,,,7,5,1,1,,,,,5,5,3,2,,,,,6,7,4,3,,,,,4,8,2,3,2,5,9,0,2,8,4,1,,,,,6,5,3,0,,,,,3,10,4,1,7,4,1,9,,,,,8,5,3,8,,,,,7,4,0,9,,,,,,,,,1,7,3,1,,,,,,,,,,,,,,,,,,,,,10,5,0,10,,,,,,,,,8,4,1,7,,,,,6,4,0,4,,,,,4,5,0,2,,,,,,,,,1,8,5,2,3,6,1,3,7,5,1,7,3,7,2,1,5,7,0,9,1,10,1,1,0,9,8,1,4,6,2,5,3,7,3,1,7,3,2,1,3,3,1,4,I paid close attention to the tweets.,"Anger,Fear,Happiness,Trust"
21/04/2021 13:54,21/04/2021 14:32,IP Address,12.205.151.129,100,2259,TRUE,21/04/2021 14:32,R_sR5hHrgYY2WIC3v,,,,,37.77940369,-122.4176025,anonymous,EN,"I agree to participate, begin the study",35 - 44,Conservative,Female,Very strongly,White,Very interested,4 year degree,Republican,,"Fear: Is the politician inciting fear?,Anger: How angry is the Tweet?,Happiness: is the content of the Tweet inciting happiness?,Trust: Is the politician expressing trust?,Trust: How angry is the Tweet?",5,0,1,6,4,1,1,8,,,,,,,,,6,1,1,8,4,2,6,4,,,,,,,,,,,,,,,,,,,,,,,,,6,1,1,1,2,3,4,5,,,,,,,,,6,1,0,2,0,0,0,1,3,2,1,1,,,,,5,3,3,4,,,,,,,,,,,,,,,,,5,0,1,7,2,1,1,8,5,1,1,6,,,,,5,1,1,5,1,1,1,7,,,,,,,,,0,0,3,0,8,0,0,9,4,0,0,9,,,,,,,,,,,,,0,5,1,0,,,,,8,0,0,9,4,1,1,1,0,5,0,6,0,6,0,0,0,8,5,2,,,,,1,3,0,2,,,,,3,0,0,1,,,,,,,,,0,6,4,0,0,10,6,0,,,,,4,3,2,1,5,0,0,1,,,,,I paid close attention to the tweets.,"Anger,Fear,Happiness,Trust"
21/04/2021 13:56,21/04/2021 14:05,IP Address,161.38.218.5,100,539,TRUE,21/04/2021 14:05,R_pco2QyshJxFU2ZP,,,,,32.66520691,-95.70480347,anonymous,EN,"I agree to participate, begin the study",35 - 44,Slightly conservative,Female,Very strongly,White,Not very interested,Some college,Independent,Republicans,"Fear: Is the politician inciting fear?,Anger: How angry is the Tweet?,Happiness: is the content of the Tweet inciting happiness?,Trust: Is the politician expressing trust?",,,,,7,0,0,5,,,,,3,0,0,6,,,,,1,0,0,7,8,0,0,5,4,0,0,7,,,,,,,,,,,,,0,9,5,0,,,,,,,,,0,3,0,0,,,,,0,8,4,0,,,,,0,7,4,0,,,,,0,7,7,0,,,,,,,,,0,7,0,0,,,,,0,0,0,6,,,,,3,0,0,8,6,0,0,6,,,,,2,0,0,9,,,,,0,0,0,6,1,0,0,4,1,2,0,7,1,0,0,5,0,0,0,2,3,0,0,6,0,7,0,1,0,4,5,0,,,,,,,,,,,,,0,7,0,1,,,,,,,,,,,,,,,,,0,7,0,0,,,,,,,,,7,0,0,7,,,,,,,,,3,6,0,1,0,8,3,0,1,3,0,0,0,1,0,4,I paid close attention to the tweets.,"Anger,Fear,Happiness,Trust"
21/04/2021 13:57,21/04/2021 14:04,IP Address,208.107.130.89,100,393,TRUE,21/04/2021 14:04,R_Xzh2C2isB9kErst,,,,,47.89770508,-97.03939819,anonymous,EN,"I agree to participate, begin the study",18 - 24,Conservative,Male,Very strongly,White,Very interested,Graduate degree,Republican,,"Fear: Is the politician inciting fear?,Anger: How angry is the Tweet?,Fear: Is the content of the Tweet inciting happiness?,Happiness: is the content of the Tweet inciting happiness?,Trust: Is the politician expressing trust?,Trust: How angry is the Tweet?",,,,,,,,,1,0,0,10,,,,,3,0,0,10,1,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,2,9,2,1,,,,,1,7,3,0,2,7,3,0,0,3,7,0,,,,,,,,,0,5,1,0,,,,,1,5,0,0,1,8,3,0,1,9,0,0,2,8,0,3,,,,,,,,,4,0,0,8,,,,,,,,,3,0,0,10,1,9,3,0,1,0,0,9,,,,,3,0,0,4,1,0,0,6,0,0,0,3,1,0,0,9,,,,,0,7,3,0,,,,,2,4,0,1,,,,,0,3,0,0,2,7,1,0,,,,,,,,,1,5,0,0,,,,,,,,,,,,,2,0,0,0,,,,,0,9,5,0,,,,,1,6,0,0,3,6,0,1,2,5,0,0,I paid close attention to the tweets.,"Anger,Fear,Happiness,Trust"
21/04/2021 14:00,21/04/2021 14:12,IP Address,73.115.7.141,100,698,TRUE,21/04/2021 14:12,R_1lzO1PL7QDE4Fvl,,,,,29.73880005,-95.8309021,anonymous,EN,"I agree to participate, begin the study",35 - 44,Slightly liberal,Male,Very strongly,Asian,Somewhat interested,Graduate degree,Democrat,,"Fear: Is the politician inciting fear?,Anger: How angry is the Tweet?,Happiness: is the content of the Tweet inciting happiness?,Trust: Is the politician expressing trust?",,,,,3,1,1,9,1,3,1,9,3,1,1,10,,,,,,,,,,,,,7,1,1,9,1,8,1,1,1,6,6,1,,,,,,,,,,,,,3,6,1,1,1,1,1,9,1,7,3,1,1,8,1,1,1,8,1,1,,,,,,,,,1,7,5,1,,,,,1,7,5,1,,,,,,,,,,,,,,,,,1,6,1,7,2,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,3,2,2,4,1,1,1,5,,,,,,,,,1,9,5,1,5,3,1,6,,,,,1,7,4,1,1,2,1,6,1,6,2,2,,,,,1,4,2,2,,,,,,,,,1,1,1,7,1,7,3,3,,,,,1,6,2,2,1,7,5,1,2,5,2,3,,,,,1,4,3,1,2,2,2,4,I paid close attention to the tweets.,"Anger,Fear,Happiness,Trust"
21/04/2021 14:04,21/04/2021 14:25,IP Address,76.73.130.85,100,1226,TRUE,21/04/2021 14:25,R_WrlsTGWusmRz7R7,,,,,33.47340393,-82.01110077,anonymous,EN,"I agree to participate, begin the study",35 - 44,Liberal,Female,Very strongly,Black or African American,Interested,4 year degree,Democrat,,"Fear: Is the politician inciting fear?,Anger: How angry is the Tweet?,Happiness: is the content of the Tweet inciting happiness?,Trust: Is the politician expressing trust?",4,1,0,7,,,,,0,0,0,9,,,,,4,0,0,8,0,0,0,7,8,2,0,5,,,,,2,8,0,0,0,10,3,0,4,4,0,6,,,,,,,,,,,,,,,,,,,,,,,,,0,6,4,0,,,,,0,0,6,0,0,8,8,0,,,,,1,5,6,0,0,9,0,0,,,,,2,0,0,6,,,,,,,,,3,0,0,7,,,,,,,,,,,,,,,,,2,0,0,4,5,,,6,2,1,0,5,3,0,0,4,,,,,0,3,2,0,0,5,7,0,5,0,0,1,0,3,0,3,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,0,,,,,0,4,0,0,5,0,0,2,,,,,,,,,1,1,0,0,0,5,0,0,1,4,0,0,1,1,0,1,I paid close attention to the tweets.,"Anger,Fear,Happiness,Trust"
21/04/2021 14:04,21/04/2021 14:26,IP Address,45.131.193.52,100,1297,TRUE,21/04/2021 14:26,R_24GKisLyYq5n9Lb,,,,,25.77409363,-80.18170166,anonymous,EN,"I agree to participate, begin the study",25 - 34,Conservative,Male,Somewhat strongly,Hispanic,Interested,High school graduate,Republican,,Fear: Is the content of the Tweet inciting happiness?,,,,,10,,,10,,,,,10,,,10,,,,,,,,,0,0,0,10,10,,,10,,,,,,,,,,,,,,,,,,10,,,0,6,0,0,,,,,,10,,,,10,,,,,,,,10,10,,,,,,,,,,,10,,,,,,,,,,,7,,,9,,,,,10,,,10,10,,,10,,,,,,10,,,,,,,,10,0,,10,,,,10,,0,10,,,,,,,,,,10,,,,,,,,10,,,,10,10,,,,,,,10,,,,,,,,,,,,10,10,,,,,10,,,,10,,,,,,,,,,10,,,,,,,,,,10,,,,,,,10,,10,,,10,,10,,,,10,,,,,,,I paid close attention to the tweets.,"Anger,Fear,Happiness,Trust"
21/04/2021 14:04,21/04/2021 14:29,IP Address,73.60.37.148,100,1550,TRUE,21/04/2021 14:29,R_3KZLm6LQZ73Z0qC,,,,,41.65510559,-70.29450226,anonymous,EN,"I agree to participate, begin the study",35 - 44,Liberal,Female,Very strongly,Asian,Not very interested,4 year degree,Democrat,,"Fear: Is the politician inciting fear?,Anger: How angry is the Tweet?,Happiness: is the content of the Tweet inciting happiness?,Trust: Is the politician expressing trust?",,,,,0,0,0,10,0,0,0,10,,,,,,,,,,,,,10,0,0,10,,,,,5,5,0,6,0,6,5,0,6,5,0,0,3,10,4,0,,,,,6,10,0,0,,,,,,,,,,,,,0,10,4,0,0,10,5,0,3,10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,10,0,0,0,10,6,0,0,7,,,,,0,10,5,0,6,0,0,10,6,0,0,7,5,0,0,6,,,,,,,,,10,0,0,10,0,10,7,0,0,10,10,0,,,,,0,6,0,0,,,,,,,,,0,5,5,0,0,10,10,0,,,,,0,5,4,0,0,10,5,0,,,,,,,,,3,0,0,6,,,,,0,10,10,0,0,6,0,0,0,5,0,6,,,,,,,,,I paid close attention to the tweets.,"Anger,Fear,Happiness,Trust"
21/04/2021 14:05,21/04/2021 14:16,IP Address,74.83.73.114,100,643,TRUE,21/04/2021 14:16,R_1KpsBjngspuqNUF,,,,,39.16419983,-84.23560333,anonymous,EN,"I agree to participate, begin the study",35 - 44,Slightly conservative,Female,Very strongly,White,Somewhat interested,Some college,Independent,Republicans,"Fear: Is the politician inciting fear?,Anger: How angry is the Tweet?,Fear: Is the content of the Tweet inciting happiness?,Happiness: is the content of the Tweet inciting happiness?,Trust: Is the politician expressing trust?",,,,,,,,,1,0,0,8,,,,,,,,,2,0,0,9,6,1,0,8,4,0,0,8,,,,,,,,,3,4,0,6,,,,,1,3,0,0,,,,,0,2,3,0,,,,,1,3,2,0,,,,,1,2,3,0,0,2,0,,2,0,2,0,,,,,,,,,1,0,,,,,,,1,0,0,5,,,,,,,,,2,0,0,8,1,2,0,4,,,,,,,,,6,1,0,9,,,,,,,,,1,1,,7,3,0,0,6,8,0,0,8,0,4,2,1,,,,,7,2,,5,5,1,0,8,2,0,0,5,,,,,,,,,,,,,2,4,4,0,,,,,,,,,,,,,0,4,2,0,,,,,1,2,3,0,,,,,1,3,0,0,1,4,3,0,1,2,3,0,2,3,2,4,I paid close attention to the tweets.,"Anger,Fear,Happiness,Trust"
21/04/2021 14:08,21/04/2021 14:27,IP Address,63.248.165.76,100,1180,TRUE,21/04/2021 14:27,R_3sb1a8vLH7dvKht,,,,,41.311203,-111.9689026,anonymous,EN,"I agree to participate, begin the study",25 - 34,Slightly liberal,Female,Somewhat strongly,White,Somewhat interested,High school graduate,Independent,Democrats,"Fear: Is the politician inciting fear?,Anger: How angry is the Tweet?,Happiness: is the content of the Tweet inciting happiness?,Trust: Is the politician expressing trust?",,,,,,,,,5,0,0,8,5,0,0,7,,,,,,,,,,,,,8,0,0,6,6,0,0,5,0,8,0,0,5,0,0,8,0,10,5,0,,,,,,,,,0,8,5,0,0,9,5,0,,,,,,,,,,,,,0,7,3,0,,,,,0,7,2,0,0,9,9,0,0,8,0,0,8,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,0,9,5,0,9,0,0,5,8,0,0,5,7,0,0,8,,,,,7,0,0,8,,,,,0,8,0,5,,,,,,,,,,,,,7,0,0,5,7,0,0,8,,,,,0,3,3,0,5,2,0,5,0,8,3,0,0,3,0,2,0,2,0,5,,,,,,,,,,,,,0,7,1,0,,,,,,,,,0,5,3,0,3,6,0,3,I paid close attention to the tweets.,"Anger,Fear,Happiness,Trust"
21/04/2021 14:11,21/04/2021 14:20,IP Address,72.189.148.8,100,544,TRUE,21/04/2021 14:20,R_3enr4hvnd5NBxq0,,,,,28.52740479,-81.60119629,anonymous,EN,"I agree to participate, begin the study",45 - 54,Slightly liberal,Male,Somewhat strongly,White,Very interested,2 year degree,Independent,Democrats,"Fear: Is the politician inciting fear?,Anger: How angry is the Tweet?,Happiness: is the content of the Tweet inciting happiness?,Trust: Is the politician expressing trust?",,,,,,,,,,,,,,,,,,,,,,,,,8,1,0,10,7,1,0,8,,,,,6,9,0,0,,,,,1,10,2,0,1,8,3,0,9,2,0,3,2,6,1,0,5,4,0,0,2,9,0,2,4,2,0,0,,,,,,,,,,,,,,,,,0,10,7,0,0,9,0,0,4,2,1,9,,,,,,,,,,,,,7,1,1,9,,,,,8,1,0,10,,,,,3,0,0,9,4,0,0,8,,,,,,,,,,,,,7,1,0,7,,,,,0,10,8,0,,,,,,,,,1,0,0,9,7,1,1,9,0,9,2,0,0,9,9,0,0,9,10,0,0,9,8,0,,,,,2,9,6,0,0,6,1,0,,,,,0,9,6,0,0,10,9,0,,,,,1,6,0,8,,,,,,,,,I paid close attention to the tweets.,"Anger,Fear,Happiness,Trust"
21/04/2021 14:11,21/04/2021 14:25,IP Address,47.5.153.23,100,822,TRUE,21/04/2021 14:25,R_0HTT9ekmw5R3ToJ,,,,,33.87750244,-84.50170135,anonymous,EN,"I agree to participate, begin the study",35 - 44,Moderate,Male,Very strongly,Black or African American,Somewhat interested,Graduate degree,Democrat,,"Fear: Is the politician inciting fear?,Anger: How angry is the Tweet?,Happiness: is the content of the Tweet inciting happiness?,Trust: Is the politician expressing trust?",3,0,0,1,,,,,,,,,0,3,7,0,,,,,,,,,1,2,4,0,3,6,2,3,,,,,1,2,1,,3,10,0,2,,,,,,,,,2,5,7,0,0,9,9,0,0,4,6,0,0,8,3,0,,,,,0,10,10,0,2,8,1,0,,,,,,,,,,,,,0,7,4,0,,,,,3,5,5,0,,,,,,,,,4,1,1,6,,,,,,,,,,,,,,,,,,,,,8,5,0,3,3,8,3,0,,,,,9,4,0,6,,,,,6,1,0,1,4,1,0,1,,,,,6,4,1,0,5,8,2,0,,,,,,,,,,,,,8,5,1,5,5,2,0,3,,,,,2,6,4,1,1,5,4,0,4,4,1,2,,,,,1,6,6,0,4,2,0,1,,,,,8,8,0,5,I paid close attention to the tweets.,"Anger,Fear,Happiness,Trust"
